#   Radius       Mass      Log(P)   Log(Rho)   Log(T)     L(r)      Pgas/P    Log(jrot)     L/m      v/csound    omega       v_rot       csound   
3.4494e-03 1.4557e+00 2.4831e+01 7.3110e+00 9.6980e+00 1.7461e+05 7.6937e-01 1.5640e+01 1.1995e+05 8.7270e-03 1.1348e-01 2.7243e+02 6.7090e+08
3.4397e-03 1.4507e+00 2.4835e+01 7.3142e+00 9.6991e+00 2.3069e+05 7.6946e-01 1.5637e+01 1.5902e+05 8.7023e-03 1.1345e-01 2.7160e+02 6.7186e+08
3.4203e-03 1.4407e+00 2.4842e+01 7.3190e+00 9.7005e+00 2.1525e+05 7.6981e-01 1.5632e+01 1.4941e+05 8.6476e-03 1.1341e-01 2.6996e+02 6.7300e+08
3.3988e-03 1.4296e+00 2.4848e+01 7.3253e+00 9.7016e+00 1.5422e+05 7.7104e-01 1.5626e+01 1.0787e+05 8.5946e-03 1.1339e-01 2.6823e+02 6.7321e+08
3.3775e-03 1.4185e+00 2.4855e+01 7.3299e+00 9.7032e+00 2.3258e+05 7.7112e-01 1.5621e+01 1.6396e+05 8.5388e-03 1.1339e-01 2.6654e+02 6.7477e+08
3.3560e-03 1.4075e+00 2.4861e+01 7.3366e+00 9.7042e+00 1.4740e+05 7.7243e-01 1.5616e+01 1.0473e+05 8.4848e-03 1.1347e-01 2.6503e+02 6.7468e+08
3.3347e-03 1.3964e+00 2.4868e+01 7.3427e+00 9.7055e+00 1.9049e+05 7.7310e-01 1.5614e+01 1.3641e+05 8.4378e-03 1.1441e-01 2.6553e+02 6.7507e+08
3.3133e-03 1.3854e+00 2.4875e+01 7.3482e+00 9.7069e+00 1.9247e+05 7.7373e-01 1.5608e+01 1.3893e+05 8.3842e-03 1.1446e-01 2.6393e+02 6.7599e+08
3.2920e-03 1.3743e+00 2.4881e+01 7.3535e+00 9.7082e+00 1.9175e+05 7.7435e-01 1.5603e+01 1.3952e+05 8.3271e-03 1.1444e-01 2.6220e+02 6.7688e+08
3.2718e-03 1.3639e+00 2.4887e+01 7.3589e+00 9.7095e+00 1.8780e+05 7.7498e-01 1.5597e+01 1.3770e+05 8.2742e-03 1.1448e-01 2.6069e+02 6.7756e+08
3.2517e-03 1.3535e+00 2.4894e+01 7.3635e+00 9.7110e+00 2.1741e+05 7.7520e-01 1.5592e+01 1.6064e+05 8.2184e-03 1.1449e-01 2.5909e+02 6.7886e+08
3.2315e-03 1.3430e+00 2.4900e+01 7.3681e+00 9.7125e+00 2.2069e+05 7.7536e-01 1.5587e+01 1.6432e+05 8.1579e-03 1.1449e-01 2.5749e+02 6.8027e+08
3.2113e-03 1.3326e+00 2.4906e+01 7.3735e+00 9.7137e+00 1.8595e+05 7.7596e-01 1.5582e+01 1.3954e+05 8.1022e-03 1.1462e-01 2.5618e+02 6.8072e+08
3.1935e-03 1.3234e+00 2.4912e+01 7.3783e+00 9.7147e+00 1.7651e+05 7.7664e-01 1.5577e+01 1.3338e+05 8.0570e-03 1.1467e-01 2.5487e+02 6.8132e+08
3.1757e-03 1.3143e+00 2.4917e+01 7.3826e+00 9.7159e+00 1.9338e+05 7.7708e-01 1.5572e+01 1.4714e+05 8.0089e-03 1.1468e-01 2.5348e+02 6.8216e+08
3.1594e-03 1.3059e+00 2.4922e+01 7.3864e+00 9.7171e+00 2.1409e+05 7.7725e-01 1.5568e+01 1.6395e+05 7.9615e-03 1.1469e-01 2.5219e+02 6.8324e+08
3.1431e-03 1.2974e+00 2.4927e+01 7.3901e+00 9.7183e+00 2.1843e+05 7.7736e-01 1.5563e+01 1.6836e+05 7.9119e-03 1.1469e-01 2.5089e+02 6.8439e+08
3.1268e-03 1.2890e+00 2.4933e+01 7.3938e+00 9.7195e+00 -1.8949e+11 7.7752e-01 1.5559e+01 -1.4700e+11 7.8621e-03 1.1470e-01 2.4960e+02 6.8550e+08
3.1104e-03 1.2806e+00 2.4939e+01 7.3987e+00 9.7210e+00 2.0779e+05 7.7780e-01 1.5554e+01 1.6226e+05 7.8125e-03 1.1470e-01 2.4830e+02 6.8679e+08
3.0852e-03 1.2678e+00 2.4945e+01 7.4032e+00 9.7224e+00 2.1145e+05 7.7801e-01 1.5547e+01 1.6679e+05 7.7363e-03 1.1476e-01 2.4642e+02 6.8804e+08
3.0726e-03 1.2613e+00 2.4949e+01 7.4061e+00 9.7234e+00 2.1252e+05 7.7814e-01 1.5544e+01 1.6849e+05 7.6976e-03 1.1476e-01 2.4542e+02 6.8888e+08
3.0600e-03 1.2549e+00 2.4954e+01 7.4094e+00 9.7245e+00 -2.8783e+11 7.7825e-01 1.5540e+01 -2.2936e+11 7.6584e-03 1.1476e-01 2.4441e+02 6.8990e+08
3.0437e-03 1.2466e+00 2.4959e+01 7.4133e+00 9.7256e+00 1.9845e+05 7.7856e-01 1.5536e+01 1.5919e+05 7.6082e-03 1.1476e-01 2.4311e+02 6.9085e+08
3.0274e-03 1.2383e+00 2.4964e+01 7.4172e+00 9.7269e+00 2.1281e+05 7.7870e-01 1.5531e+01 1.7186e+05 7.5577e-03 1.1476e-01 2.4181e+02 6.9200e+08
3.0103e-03 1.2296e+00 2.4970e+01 7.4213e+00 9.7281e+00 2.0347e+05 7.7896e-01 1.5526e+01 1.6547e+05 7.5044e-03 1.1476e-01 2.4044e+02 6.9304e+08
2.9932e-03 1.2209e+00 2.4976e+01 7.4282e+00 9.7289e+00 1.1191e+05 7.8051e-01 1.5522e+01 9.1662e+04 7.4596e-03 1.1505e-01 2.3967e+02 6.9249e+08
2.9718e-03 1.2101e+00 2.4981e+01 7.4331e+00 9.7297e+00 1.4129e+05 7.8146e-01 1.5516e+01 1.1676e+05 7.4090e-03 1.1507e-01 2.3799e+02 6.9269e+08
2.9611e-03 1.2047e+00 2.4984e+01 7.4356e+00 9.7305e+00 2.0946e+05 7.8155e-01 1.5513e+01 1.7387e+05 7.3778e-03 1.1507e-01 2.3714e+02 6.9345e+08
2.9504e-03 1.1992e+00 2.4990e+01 7.4422e+00 9.7313e+00 1.2082e+05 7.8288e-01 1.5510e+01 1.0075e+05 7.3491e-03 1.1515e-01 2.3645e+02 6.9283e+08
2.9248e-03 1.1862e+00 2.4999e+01 7.4506e+00 9.7326e+00 1.3414e+05 7.8449e-01 1.5503e+01 1.1309e+05 7.2900e-03 1.1534e-01 2.3479e+02 6.9281e+08
2.8992e-03 1.1732e+00 2.5006e+01 7.4558e+00 9.7345e+00 2.1573e+05 7.8454e-01 1.5496e+01 1.8389e+05 7.2147e-03 1.1535e-01 2.3275e+02 6.9477e+08
2.8778e-03 1.1623e+00 2.5013e+01 7.4641e+00 9.7353e+00 9.8632e+04 7.8642e-01 1.5489e+01 8.4858e+04 7.1566e-03 1.1534e-01 2.3101e+02 6.9371e+08
2.8565e-03 1.1515e+00 2.5020e+01 7.4692e+00 9.7365e+00 1.7646e+05 7.8700e-01 1.5483e+01 1.5325e+05 7.1024e-03 1.1531e-01 2.2924e+02 6.9466e+08
2.8395e-03 1.1428e+00 2.5025e+01 7.4735e+00 9.7378e+00 1.9461e+05 7.8727e-01 1.5477e+01 1.7029e+05 7.0489e-03 1.1532e-01 2.2789e+02 6.9574e+08
2.8223e-03 1.1341e+00 2.5031e+01 7.4776e+00 9.7391e+00 2.0235e+05 7.8744e-01 1.5472e+01 1.7842e+05 6.9928e-03 1.1532e-01 2.2653e+02 6.9702e+08
2.8052e-03 1.1254e+00 2.5037e+01 7.4816e+00 9.7405e+00 -3.6104e+11 7.8755e-01 1.5467e+01 -3.2081e+11 6.9353e-03 1.1533e-01 2.2516e+02 6.9837e+08
2.7880e-03 1.1167e+00 2.5041e+01 7.4847e+00 9.7415e+00 1.9321e+05 7.8775e-01 1.5462e+01 1.7301e+05 6.8777e-03 1.1534e-01 2.2380e+02 6.9926e+08
2.7794e-03 1.1124e+00 2.5044e+01 7.4869e+00 9.7421e+00 1.9572e+05 7.8787e-01 1.5459e+01 1.7594e+05 6.8491e-03 1.1534e-01 2.2311e+02 6.9986e+08
2.7707e-03 1.1080e+00 2.5048e+01 7.4906e+00 9.7430e+00 1.7080e+05 7.8830e-01 1.5456e+01 1.5415e+05 6.8214e-03 1.1535e-01 2.2243e+02 7.0052e+08
2.7521e-03 1.0986e+00 2.5054e+01 7.4951e+00 9.7445e+00 -3.0566e+10 7.8856e-01 1.5450e+01 -2.7822e+10 6.7610e-03 1.1535e-01 2.2094e+02 7.0188e+08
2.7333e-03 1.0893e+00 2.5060e+01 7.4991e+00 9.7458e+00 2.5106e+05 7.8869e-01 1.5445e+01 2.3048e+05 6.6972e-03 1.1537e-01 2.1947e+02 7.0323e+08
2.7179e-03 1.0815e+00 2.5064e+01 7.5019e+00 9.7467e+00 1.8947e+05 7.8888e-01 1.5440e+01 1.7518e+05 6.6448e-03 1.1538e-01 2.1826e+02 7.0400e+08
2.7108e-03 1.0780e+00 2.5066e+01 7.5034e+00 9.7471e+00 1.9480e+05 7.8896e-01 1.5437e+01 1.8070e+05 6.6202e-03 1.1538e-01 2.1769e+02 7.0447e+08
2.7051e-03 1.0752e+00 2.5068e+01 7.5048e+00 9.7475e+00 1.6781e+05 7.8913e-01 1.5436e+01 1.5607e+05 6.6020e-03 1.1539e-01 2.1724e+02 7.0472e+08
2.7010e-03 1.0732e+00 2.5069e+01 7.5059e+00 9.7477e+00 1.4048e+05 7.8932e-01 1.5434e+01 1.3090e+05 6.5897e-03 1.1539e-01 2.1692e+02 7.0480e+08
2.6977e-03 1.0715e+00 2.5070e+01 7.5066e+00 9.7479e+00 1.8321e+05 7.8938e-01 1.5433e+01 1.7099e+05 6.5792e-03 1.1539e-01 2.1665e+02 7.0497e+08
2.6957e-03 1.0705e+00 2.5070e+01 7.5071e+00 9.7480e+00 1.6013e+05 7.8945e-01 1.5433e+01 1.4959e+05 6.5727e-03 1.1539e-01 2.1649e+02 7.0503e+08
2.6943e-03 1.0698e+00 2.5071e+01 7.5074e+00 9.7481e+00 1.8115e+05 7.8948e-01 1.5432e+01 1.6933e+05 6.5684e-03 1.1539e-01 2.1638e+02 7.0512e+08
2.6930e-03 1.0691e+00 2.5071e+01 7.5077e+00 9.7481e+00 1.4560e+05 7.8953e-01 1.5432e+01 1.3619e+05 6.5642e-03 1.1539e-01 2.1627e+02 7.0514e+08
2.6924e-03 1.0689e+00 2.5071e+01 7.5079e+00 9.7481e+00 6.2589e+04 7.8958e-01 1.5432e+01 5.8557e+04 6.5626e-03 1.1539e-01 2.1623e+02 7.0512e+08
2.6921e-03 1.0687e+00 2.5071e+01 7.5080e+00 9.7482e+00 1.9456e+05 7.8958e-01 1.5431e+01 1.8206e+05 6.5618e-03 1.1539e-01 2.1620e+02 7.0514e+08
2.6918e-03 1.0686e+00 2.5071e+01 7.5081e+00 9.7482e+00 1.4434e+05 7.8959e-01 1.5431e+01 1.3507e+05 6.5610e-03 1.1539e-01 2.1618e+02 7.0513e+08
2.6916e-03 1.0685e+00 2.5071e+01 7.5081e+00 9.7482e+00 3.3358e+05 7.8958e-01 1.5431e+01 3.1220e+05 6.5606e-03 1.1539e-01 2.1617e+02 7.0514e+08
2.6915e-03 1.0684e+00 2.5071e+01 7.5081e+00 9.7482e+00 2.1791e+05 7.8958e-01 1.5431e+01 2.0395e+05 6.5602e-03 1.1539e-01 2.1616e+02 7.0515e+08
2.6914e-03 1.0684e+00 2.5071e+01 7.5088e+00 9.7480e+00 -6.3216e+06 7.8999e-01 1.5431e+01 -5.9170e+06 6.5626e-03 1.1539e-01 2.1616e+02 7.0462e+08
2.6914e-03 1.0684e+00 2.5071e+01 7.5102e+00 9.7476e+00 -1.9896e+07 7.9085e-01 1.5431e+01 -1.8623e+07 6.5714e-03 1.1540e-01 2.1615e+02 7.0353e+08
2.6913e-03 1.0683e+00 2.5071e+01 7.5154e+00 9.7458e+00 -1.1604e+08 7.9412e-01 1.5431e+01 -1.0862e+08 6.5943e-03 1.1540e-01 2.1615e+02 6.9936e+08
2.6913e-03 1.0683e+00 2.5072e+01 7.5170e+00 9.7453e+00 -3.4083e+07 7.9508e-01 1.5431e+01 -3.1903e+07 6.6199e-03 1.1540e-01 2.1616e+02 6.9807e+08
2.6913e-03 1.0683e+00 2.5072e+01 7.5202e+00 9.7443e+00 -6.8812e+07 7.9700e-01 1.5431e+01 -6.4412e+07 6.6380e-03 1.1541e-01 2.1617e+02 6.9553e+08
2.6912e-03 1.0683e+00 2.5072e+01 7.5212e+00 9.7440e+00 -2.1615e+07 7.9760e-01 1.5431e+01 -2.0233e+07 6.6539e-03 1.1541e-01 2.1616e+02 6.9473e+08
2.6912e-03 1.0683e+00 2.5072e+01 7.5227e+00 9.7435e+00 -2.3339e+07 7.9858e-01 1.5431e+01 -2.1848e+07 6.6614e-03 1.1541e-01 2.1616e+02 6.9355e+08
2.6911e-03 1.0682e+00 2.5072e+01 7.5235e+00 9.7432e+00 -8.7940e+06 7.9908e-01 1.5431e+01 -8.2324e+06 6.6717e-03 1.1541e-01 2.1615e+02 6.9293e+08
2.6910e-03 1.0682e+00 2.5072e+01 7.5249e+00 9.7428e+00 -1.0124e+07 7.9993e-01 1.5431e+01 -9.4775e+06 6.6778e-03 1.1540e-01 2.1614e+02 6.9190e+08
2.6909e-03 1.0681e+00 2.5072e+01 7.5264e+00 9.7422e+00 -5.8168e+06 8.0092e-01 1.5431e+01 -5.4458e+06 6.6878e-03 1.1540e-01 2.1613e+02 6.9072e+08
2.6906e-03 1.0680e+00 2.5072e+01 7.5286e+00 9.7415e+00 -5.8412e+06 8.0234e-01 1.5431e+01 -5.4694e+06 6.7021e-03 1.1540e-01 2.1610e+02 6.8907e+08
2.6903e-03 1.0678e+00 2.5072e+01 7.5312e+00 9.7406e+00 -6.6062e+06 8.0404e-01 1.5431e+01 -6.1867e+06 6.7194e-03 1.1540e-01 2.1608e+02 6.8712e+08
2.6900e-03 1.0676e+00 2.5072e+01 7.5334e+00 9.7398e+00 -7.6710e+06 8.0551e-01 1.5431e+01 -7.1850e+06 6.7390e-03 1.1541e-01 2.1607e+02 6.8544e+08
2.6898e-03 1.0676e+00 2.5072e+01 7.5354e+00 9.7391e+00 -1.0529e+07 8.0683e-01 1.5431e+01 -9.8626e+06 6.7515e-03 1.1542e-01 2.1607e+02 6.8394e+08
2.6897e-03 1.0675e+00 2.5072e+01 7.5374e+00 9.7383e+00 -1.0725e+07 8.0818e-01 1.5431e+01 -1.0048e+07 6.7659e-03 1.1543e-01 2.1608e+02 6.8243e+08
2.6895e-03 1.0674e+00 2.5072e+01 7.5393e+00 9.7376e+00 -1.0261e+07 8.0946e-01 1.5431e+01 -9.6131e+06 6.7801e-03 1.1545e-01 2.1610e+02 6.8100e+08
2.6894e-03 1.0673e+00 2.5072e+01 7.5411e+00 9.7369e+00 -9.6733e+06 8.1067e-01 1.5431e+01 -9.0633e+06 6.7934e-03 1.1547e-01 2.1612e+02 6.7967e+08
2.6892e-03 1.0672e+00 2.5072e+01 7.5427e+00 9.7363e+00 -8.9604e+06 8.1179e-01 1.5431e+01 -8.3960e+06 6.8058e-03 1.1549e-01 2.1615e+02 6.7845e+08
2.6890e-03 1.0671e+00 2.5072e+01 7.5450e+00 9.7354e+00 -8.4693e+06 8.1337e-01 1.5431e+01 -7.9365e+06 6.8173e-03 1.1551e-01 2.1618e+02 6.7673e+08
2.6887e-03 1.0670e+00 2.5072e+01 7.5473e+00 9.7345e+00 -8.2420e+06 8.1490e-01 1.5431e+01 -7.7247e+06 6.8391e-03 1.1557e-01 2.1627e+02 6.7508e+08
2.6886e-03 1.0669e+00 2.5072e+01 7.5487e+00 9.7340e+00 -7.8387e+06 8.1587e-01 1.5431e+01 -7.3473e+06 6.8495e-03 1.1561e-01 2.1632e+02 6.7405e+08
2.6884e-03 1.0668e+00 2.5073e+01 7.5509e+00 9.7331e+00 -8.6270e+06 8.1745e-01 1.5431e+01 -8.0868e+06 6.8601e-03 1.1564e-01 2.1638e+02 6.7236e+08
2.6881e-03 1.0666e+00 2.5073e+01 7.5537e+00 9.7319e+00 -1.0729e+07 8.1941e-01 1.5431e+01 -1.0059e+07 6.8848e-03 1.1573e-01 2.1651e+02 6.7030e+08
2.6880e-03 1.0665e+00 2.5073e+01 7.5555e+00 9.7312e+00 -1.3758e+07 8.2066e-01 1.5432e+01 -1.2900e+07 6.9003e-03 1.1577e-01 2.1659e+02 6.6901e+08
2.6879e-03 1.0665e+00 2.5073e+01 7.5570e+00 9.7305e+00 -1.9202e+07 8.2181e-01 1.5432e+01 -1.8005e+07 6.9107e-03 1.1580e-01 2.1662e+02 6.6782e+08
2.6878e-03 1.0665e+00 2.5073e+01 7.5588e+00 9.7297e+00 -2.0980e+07 8.2306e-01 1.5432e+01 -1.9672e+07 6.9233e-03 1.1582e-01 2.1666e+02 6.6654e+08
2.6877e-03 1.0664e+00 2.5073e+01 7.5604e+00 9.7290e+00 -2.0533e+07 8.2428e-01 1.5432e+01 -1.9254e+07 6.9363e-03 1.1585e-01 2.1671e+02 6.6529e+08
2.6877e-03 1.0664e+00 2.5073e+01 7.5619e+00 9.7283e+00 -1.8009e+07 8.2534e-01 1.5432e+01 -1.6888e+07 6.9482e-03 1.1587e-01 2.1675e+02 6.6421e+08
2.6876e-03 1.0663e+00 2.5073e+01 7.5631e+00 9.7278e+00 -1.5274e+07 8.2625e-01 1.5432e+01 -1.4324e+07 6.9585e-03 1.1590e-01 2.1679e+02 6.6330e+08
2.6875e-03 1.0663e+00 2.5073e+01 7.5647e+00 9.7271e+00 -1.2939e+07 8.2740e-01 1.5432e+01 -1.2135e+07 6.9671e-03 1.1593e-01 2.1684e+02 6.6214e+08
2.6874e-03 1.0662e+00 2.5073e+01 7.5662e+00 9.7264e+00 -9.3840e+06 8.2851e-01 1.5432e+01 -8.8013e+06 6.9807e-03 1.1598e-01 2.1693e+02 6.6103e+08
2.6872e-03 1.0661e+00 2.5073e+01 7.5681e+00 9.7255e+00 -7.4187e+06 8.2983e-01 1.5432e+01 -6.9585e+06 6.9908e-03 1.1605e-01 2.1703e+02 6.5972e+08
2.6869e-03 1.0660e+00 2.5073e+01 7.5692e+00 9.7251e+00 -3.1628e+06 8.3060e-01 1.5433e+01 -2.9671e+06 7.0034e-03 1.1618e-01 2.1726e+02 6.5895e+08
2.6866e-03 1.0658e+00 2.5073e+01 7.5715e+00 9.7241e+00 -4.5120e+06 8.3223e-01 1.5433e+01 -4.2335e+06 7.0123e-03 1.1633e-01 2.1752e+02 6.5737e+08
2.6860e-03 1.0655e+00 2.5073e+01 7.5737e+00 9.7231e+00 -4.2377e+06 8.3375e-01 1.5434e+01 -3.9773e+06 7.0327e-03 1.1672e-01 2.1820e+02 6.5588e+08
2.6857e-03 1.0653e+00 2.5074e+01 7.5755e+00 9.7223e+00 -7.5336e+06 8.3507e-01 1.5435e+01 -7.0719e+06 7.0465e-03 1.1698e-01 2.1865e+02 6.5459e+08
2.6856e-03 1.0652e+00 2.5074e+01 7.5773e+00 9.7214e+00 -1.6029e+07 8.3645e-01 1.5436e+01 -1.5048e+07 7.0604e-03 1.1712e-01 2.1891e+02 6.5325e+08
2.6855e-03 1.0652e+00 2.5074e+01 7.5786e+00 9.7207e+00 -2.2476e+07 8.3741e-01 1.5436e+01 -2.1101e+07 7.0717e-03 1.1720e-01 2.1905e+02 6.5233e+08
2.6855e-03 1.0651e+00 2.5074e+01 7.5795e+00 9.7203e+00 -2.4564e+07 8.3811e-01 1.5436e+01 -2.3062e+07 7.0785e-03 1.1723e-01 2.1912e+02 6.5166e+08
2.6855e-03 1.0651e+00 2.5074e+01 7.5809e+00 9.7196e+00 -2.5342e+07 8.3919e-01 1.5436e+01 -2.3792e+07 7.0858e-03 1.1727e-01 2.1919e+02 6.5064e+08
2.6854e-03 1.0651e+00 2.5074e+01 7.5825e+00 9.7188e+00 -2.1313e+07 8.4039e-01 1.5437e+01 -2.0011e+07 7.0993e-03 1.1736e-01 2.1933e+02 6.4950e+08
2.6853e-03 1.0650e+00 2.5074e+01 7.5844e+00 9.7178e+00 -1.7355e+07 8.4186e-01 1.5437e+01 -1.6295e+07 7.1104e-03 1.1744e-01 2.1949e+02 6.4811e+08
2.6852e-03 1.0650e+00 2.5074e+01 7.5868e+00 9.7165e+00 -1.0723e+07 8.4368e-01 1.5438e+01 -1.0069e+07 7.1264e-03 1.1761e-01 2.1980e+02 6.4641e+08
2.6849e-03 1.0648e+00 2.5074e+01 7.5890e+00 9.7154e+00 -4.7182e+06 8.4530e-01 1.5439e+01 -4.4312e+06 7.1438e-03 1.1800e-01 2.2050e+02 6.4489e+08
2.6843e-03 1.0645e+00 2.5074e+01 7.5916e+00 9.7143e+00 -2.4005e+06 8.4701e-01 1.5442e+01 -2.2551e+06 7.1597e-03 1.1891e-01 2.2215e+02 6.4326e+08
2.6832e-03 1.0638e+00 2.5075e+01 7.5950e+00 9.7127e+00 -3.3486e+06 8.4932e-01 1.5449e+01 -3.1478e+06 7.1854e-03 1.2107e-01 2.2609e+02 6.4105e+08
2.6827e-03 1.0634e+00 2.5075e+01 7.5962e+00 9.7123e+00 -1.4702e+06 8.5004e-01 1.5454e+01 -1.3824e+06 7.1963e-03 1.2229e-01 2.2833e+02 6.4033e+08
2.6821e-03 1.0631e+00 2.5075e+01 7.5975e+00 9.7118e+00 -1.5882e+06 8.5080e-01 1.5458e+01 -1.4939e+06 7.2033e-03 1.2352e-01 2.3057e+02 6.3957e+08
2.6815e-03 1.0628e+00 2.5075e+01 7.5988e+00 9.7112e+00 -1.7258e+06 8.5163e-01 1.5462e+01 -1.6238e+06 7.2109e-03 1.2477e-01 2.3285e+02 6.3873e+08
2.6810e-03 1.0624e+00 2.5076e+01 7.6025e+00 9.7098e+00 -3.1342e+06 8.5376e-01 1.5466e+01 -2.9500e+06 7.2236e-03 1.2601e-01 2.3513e+02 6.3629e+08
2.6799e-03 1.0618e+00 2.5076e+01 7.6043e+00 9.7091e+00 -9.7369e+05 8.5474e-01 1.5492e+01 -9.1705e+05 7.2446e-03 1.3383e-01 2.4961e+02 6.3537e+08
2.6788e-03 1.0611e+00 2.5077e+01 7.6063e+00 9.7085e+00 -6.4801e+05 8.5580e-01 1.5516e+01 -6.1069e+05 7.2510e-03 1.4165e-01 2.6410e+02 6.3437e+08
2.6766e-03 1.0598e+00 2.5078e+01 7.6105e+00 9.7073e+00 -6.1145e+05 8.5779e-01 1.5561e+01 -5.7697e+05 7.2611e-03 1.5739e-01 2.9319e+02 6.3233e+08
2.6723e-03 1.0571e+00 2.5080e+01 7.6128e+00 9.7071e+00 -7.4071e+04 8.5863e-01 1.5571e+01 -7.0071e+04 7.2685e-03 1.6139e-01 3.0017e+02 6.3196e+08
2.6680e-03 1.0544e+00 2.5083e+01 7.6152e+00 9.7076e+00 1.0630e+05 8.5897e-01 1.5580e+01 1.0082e+05 7.2595e-03 1.6541e-01 3.0714e+02 6.3216e+08
2.6594e-03 1.0490e+00 2.5086e+01 7.6192e+00 9.7076e+00 1.1226e+04 8.6006e-01 1.5579e+01 1.0701e+04 7.2389e-03 1.6610e-01 3.0743e+02 6.3188e+08
2.6508e-03 1.0437e+00 2.5092e+01 7.6252e+00 9.7077e+00 1.0535e+04 8.6168e-01 1.5578e+01 1.0094e+04 7.2215e-03 1.6679e-01 3.0772e+02 6.3144e+08
2.6337e-03 1.0329e+00 2.5099e+01 7.6329e+00 9.7079e+00 1.9370e+04 8.6370e-01 1.5575e+01 1.8752e+04 7.1855e-03 1.6787e-01 3.0770e+02 6.3111e+08
2.6167e-03 1.0222e+00 2.5105e+01 7.6376e+00 9.7092e+00 1.4694e+05 8.6397e-01 1.5573e+01 1.4375e+05 7.1400e-03 1.6908e-01 3.0793e+02 6.3202e+08
2.6051e-03 1.0149e+00 2.5110e+01 7.6426e+00 9.7095e+00 3.7728e+04 8.6515e-01 1.5570e+01 3.7174e+04 7.1082e-03 1.6943e-01 3.0720e+02 6.3193e+08
2.5935e-03 1.0076e+00 2.5115e+01 7.6476e+00 9.7098e+00 4.2385e+04 8.6628e-01 1.5567e+01 4.2065e+04 7.0808e-03 1.6992e-01 3.0671e+02 6.3188e+08
2.5820e-03 1.0003e+00 2.5120e+01 7.6513e+00 9.7109e+00 1.5296e+05 8.6643e-01 1.5563e+01 1.5292e+05 7.0483e-03 1.6997e-01 3.0544e+02 6.3269e+08
2.5705e-03 9.9299e-01 2.5124e+01 7.6551e+00 9.7120e+00 1.5182e+05 8.6658e-01 1.5561e+01 1.5290e+05 7.0109e-03 1.7038e-01 3.0482e+02 6.3349e+08
2.5589e-03 9.8569e-01 2.5129e+01 7.6588e+00 9.7131e+00 1.5216e+05 8.6673e-01 1.5557e+01 1.5437e+05 6.9734e-03 1.7039e-01 3.0347e+02 6.3430e+08
2.5474e-03 9.7838e-01 2.5134e+01 7.6644e+00 9.7129e+00 -1.9803e+04 8.6839e-01 1.5553e+01 -2.0240e+04 6.9426e-03 1.7048e-01 3.0225e+02 6.3382e+08
2.5359e-03 9.7108e-01 2.5139e+01 7.6681e+00 9.7140e+00 1.5067e+05 8.6854e-01 1.5550e+01 1.5516e+05 6.9117e-03 1.7077e-01 3.0140e+02 6.3463e+08
2.5244e-03 9.6377e-01 2.5145e+01 7.6731e+00 9.7155e+00 1.5011e+05 8.6874e-01 1.5546e+01 1.5576e+05 6.8736e-03 1.7078e-01 3.0005e+02 6.3571e+08
2.5052e-03 9.5160e-01 2.5152e+01 7.6778e+00 9.7168e+00 1.4911e+05 8.6894e-01 1.5539e+01 1.5670e+05 6.8095e-03 1.7079e-01 2.9778e+02 6.3671e+08
2.4956e-03 9.4551e-01 2.5158e+01 7.6825e+00 9.7182e+00 1.4886e+05 8.6913e-01 1.5536e+01 1.5744e+05 6.7772e-03 1.7079e-01 2.9664e+02 6.3771e+08
2.4764e-03 9.3334e-01 2.5164e+01 7.6872e+00 9.7195e+00 1.4755e+05 8.6934e-01 1.5530e+01 1.5809e+05 6.7124e-03 1.7101e-01 2.9473e+02 6.3869e+08
2.4668e-03 9.2725e-01 2.5168e+01 7.6905e+00 9.7203e+00 1.2084e+05 8.6967e-01 1.5526e+01 1.3032e+05 6.6807e-03 1.7102e-01 2.9362e+02 6.3918e+08
2.4572e-03 9.2116e-01 2.5172e+01 7.6937e+00 9.7212e+00 1.4723e+05 8.6981e-01 1.5523e+01 1.5983e+05 6.6488e-03 1.7102e-01 2.9247e+02 6.3985e+08
2.4475e-03 9.1507e-01 2.5177e+01 7.6977e+00 9.7223e+00 1.4596e+05 8.6999e-01 1.5520e+01 1.5951e+05 6.6161e-03 1.7117e-01 2.9157e+02 6.4070e+08
2.4321e-03 9.0533e-01 2.5184e+01 7.7028e+00 9.7237e+00 1.4438e+05 8.7023e-01 1.5515e+01 1.5948e+05 6.5641e-03 1.7124e-01 2.8986e+02 6.4171e+08
2.4167e-03 8.9559e-01 2.5192e+01 7.7132e+00 9.7227e+00 -8.3133e+04 8.7384e-01 1.5511e+01 -9.2825e+04 6.5244e-03 1.7188e-01 2.8909e+02 6.4002e+08
2.3938e-03 8.8098e-01 2.5199e+01 7.7209e+00 9.7229e+00 1.2750e+04 8.7577e-01 1.5507e+01 1.4472e+04 6.4761e-03 1.7375e-01 2.8947e+02 6.3971e+08
2.3823e-03 8.7368e-01 2.5204e+01 7.7259e+00 9.7230e+00 2.3029e+04 8.7694e-01 1.5504e+01 2.6359e+04 6.4480e-03 1.7397e-01 2.8846e+02 6.3962e+08
2.3709e-03 8.6637e-01 2.5211e+01 7.7316e+00 9.7244e+00 1.1705e+05 8.7736e-01 1.5501e+01 1.3511e+05 6.4161e-03 1.7456e-01 2.8803e+02 6.4058e+08
